,Unnamed: 0,선수명: ,등번호: ,생년월일: ,포지션: ,신장/체중: ,경력: ,입단 계약금: ,연봉: ,지명순위: ,입단년도: 
916,64641,어센시오,41.0,1983년 05월 30일,투수(우투우타),189cm/82kg,도미니카-KIA,,,14 KIA 자유선발,
917,64645,김영광,59.0,1991년 11월 03일,투수(좌투좌타),182cm/78kg,쌍문초-원주중-원주고-홍익대-KIA,,,14 KIA 2차 4라운드 41순위,14KIA
918,64646,박찬호,25.0,1995년 06월 05일,내야수(우투우타),178cm/72kg,신답초-건대부중-장충고,8000만원,10500만원,14 KIA 2차 5라운드 50순위,14KIA
919,64648,류현철,8.0,1991년 05월 08일,외야수(우투양타),186cm/81kg,구암초-성남중-성남고-경남대,,,14 KIA 2차 10라운드 101순위,14KIA
920,64657,박준태,23.0,1991년 07월 26일,외야수(우투좌타),181cm/75kg,부산대연초-부산중-개성고-인하대-KIA-경찰-KIA,6000만원,4500만원,14 KIA 2차 6라운드 61순위,14KIA
921,64658,홀튼,58.0,1979년 08월 12일,투수(우투우타),193cm/107kg,미국 퍼시픽대-KIA,,,14 KIA 자유선발,
922,64659,토마스,58.0,1984년 01월 18일,투수(좌투좌타),190cm/99kg,미국 영스타운주립대-KIA,,,,
923,64662,이진경,2.0,1994년 11월 26일,포수(우투우타),184cm/100kg,서라벌초-제일중-울산공고,4000만원,2900만원,14 KIA 2차 7라운드 70순위,
924,64669,최원준,69.0,1990년 09월 20일,내야수(우투좌타),177cm/84kg,서화초-동인천중-제물포고-성균관대,,,14 KIA 2차 9라운드 90순위,
925,64682,하세베,89.0,1968년 04월 14일,(우투우타),181cm/80kg,일본 치아기초-일본 치아기중-일본 교우에이고,,,,
926,64693,박종하,93.0,1968년 09월 28일,(우투우타),176cm/80kg,광주중앙초-무등중-광주제일고-해태,,,,14KIA코치
927,64697,박진두,65.0,1996년 03월 28일,내야수(좌투좌타),187cm/129kg,광주대성초-진흥중-진흥고,4000만원,2900만원,14 KIA 2차 8라운드 81순위,16KIA
928,64699,필,99.0,1984년 09월 09일,내야수(우투우타),193cm/102kg,미국 캘리포니아주립대,,,14 KIA 자유선발,14KIA
929,64704,노태형,3.0,1995년 02월 08일,내야수(우투좌타),182cm/74kg,천안남산초-천안북중-북일고,3000만원,2700만원,14 한화 2차 10라운드 104순위,14한화
930,64706,이창열,4.0,1991년 09월 06일,내야수(우투좌타),175cm/70kg,수유초-신일중-신일고-건국대,,,14 한화 2차 7라운드 67순위,14한화
931,64710,최영웅,110.0,1990년 12월 12일,투수(우투우타),181cm/90kg,천안남산초-천안북중-북일고-동아대,,,14 한화 육성선수,
932,64711,문진범,111.0,1995년 02월 03일,외야수(우투우타),183cm/83kg,화순초-화순중-진흥고,,,14 한화 육성선수,
933,64712,김선호,112.0,1995년 06월 21일,내야수(우투우타),183cm/90kg,천안남산초-천안북중-북일고,,,14 한화 육성선수,
934,64713,정유빈,113.0,1990년 06월 04일,투수(우투우타),186cm/92kg,와룡초-대구중-상원고-영남대,,,14 한화 육성선수,
935,64714,김용섭,114.0,1992년 01월 20일,내야수(우투우타),177cm/76kg,대전신흥초-충남중-대전고-단국대,,,14 한화 육성선수,
936,64715,김성호,115.0,1990년 09월 11일,외야수(좌투좌타),182cm/90kg,유천초-한밭중-대전고-동국대,,,14 한화 육성선수,
937,64716,이태희,116.0,1990년 03월 16일,투수(우투우타),182cm/78kg,중동초-천안북중-북일고-영남대,,,14 한화 육성선수,
938,64717,지성준,28.0,1994년 04월 10일,포수(우투우타),180cm/92kg,청주우암초-청주중-청주고-한화,,5700만원,14 한화 육성선수,14한화
939,64718,최영환,45.0,1992년 02월 20일,투수(우투우타),179cm/92kg,감천초-대동중-개성고-동아대-(영남사이버대)-한화,15000만원,3400만원,14 한화 2차 1라운드 2순위,14한화
940,64719,김정수,119.0,1991년 04월 05일,외야수(우투우타),180cm/76kg,칠성초-경복중-상원고-성균관대,,,14 한화 육성선수,14한화
941,64720,한대현,120.0,1991년 08월 26일,외야수(우투우타),180cm/92kg,사당초-강남중-부천고-제주국제대,,,14 한화 육성선수,
942,64724,박준혁,32.0,1991년 01월 09일,외야수(우투좌타),188cm/91kg,충암초-홍은중-장충고-제주국제대-한화-경찰,,,14 한화 2차 3라운드 27순위,14한화
943,64728,김경도,109.0,1991년 01월 16일,외야수(우투좌타),177cm/84kg,청구초-덕수중-덕수고-고려대,,,14 한화 육성선수,
944,64737,앨버스,37.0,1985년 10월 06일,투수(좌투우타),185cm/88kg,캐나다 켄터키대-한화,,,14 한화 자유선발,
945,64743,정유찬,102.0,1995년 03월 17일,내야수(우투우타),184cm/95kg,임호초(김해엔젤스리틀)-개성중-경남고,,,14 한화 2차 9라운드 87순위,
946,64746,피에,46.0,1985년 02월 08일,외야수(좌투좌타),188cm/86kg,도미니카 산토도밍고고-한화,,,14 한화 자유선발,
947,64759,서균,54.0,1992년 01월 11일,투수(우언양타),185cm/81kg,화곡초-영동중-청원고-원광대,4000만원,4500만원,14 한화 2차 8라운드 84순위,14한화
948,64760,황영국,60.0,1995년 12월 26일,투수(좌투좌타),185cm/83kg,청주우암초-청주중-청주고-한화-경찰,20000만원,2900만원,14 한화 1차,14한화
949,64761,클레이,61.0,1988년 02월 15일,투수(우투우타),188cm/82kg,미국 쿨만고-한화,,,14 한화 자유선발,
950,64762,타투스코,61.0,1985년 03월 27일,투수(우투좌타),196cm/92kg,미국 인디애나주립대-한화,,,,
951,64764,박한길,100.0,1994년 06월 03일,투수(우투우타),187cm/105kg,서화초-동인천중-인천고-한화,,3200만원,14 한화 2차 4라운드 44순위,15한화
952,64768,조영우,28.0,1995년 06월 27일,투수(우투좌타),185cm/95kg,송정동초-배재중-제주고-한화-SK-상무,7000만원,3300만원,14 한화 2차 5라운드 47순위,14한화
953,64769,정광운,19.0,1991년 04월 21일,투수(우언우타),184cm/81kg,응암초-영남중-성남고-홍익대-한화,,,14 한화 2차 6라운드 64순위,14한화
954,64793,김민수,12.0,1991년 03월 02일,포수(우투우타),177cm/80kg,대구옥산초-경복중-대구상원고-영남대-한화-삼성-상무,11000만원,4300만원,14 한화 2차 2라운드 24순위,14한화
955,64800,전종석,100.0,1993년 10월 04일,내야수(우투좌타),180cm/71kg,대전유천초-한밭중-대전고-세계사이버대,,,14 SK 육성선수,
956,64801,김용진,,1975년 02월 24일,(),168cm/70kg,원당초-봉천중-광신고-인하대,,,,14SK코치
957,64802,조성모,67.0,1992년 02월 14일,내야수(우투좌타),179cm/76kg,청구초-홍은중-경동고-경희대,,,14 SK 육성선수,14SK
958,64803,임재현,2.0,1991년 05월 29일,외야수(우투우타),175cm/80kg,경운초(김해시리틀)-개성중-개성고-성균관대-SK-경찰,,,14 SK 육성선수,14SK
959,64804,박철우,91.0,1991년 01월 29일,내야수(우투우타),175cm/70kg,대해초-포철중-포철공고-동의대,,,14 SK 육성선수,14SK
960,64805,이승진,55.0,1995년 01월 07일,투수(우투우타),186cm/88kg,수원신곡초-매송중-야탑고-SK-상무-SK,5000만원,4700만원,14 SK 2차 7라운드 73순위,16상무
961,64811,김승리,111.0,1986년 10월 03일,(우투우타),177cm/85kg,남산초-천안북중-북일고,,,,
962,64821,조우형,44.0,1991년 03월 05일,포수(우투우타),180cm/84kg,강남초(보라매리틀)-자양중-경기고-고려대,,,14 SK 육성선수,
963,64824,울프,24.0,1982년 10월 18일,투수(우투우타),182cm/82kg,미국 와바쉬 밸리대-SK,,,14 SK 자유선발,
964,64861,이건욱,23.0,1995년 02월 13일,투수(우투우타),182cm/85kg,신도초-동산중-동산고,20000만원,3000만원,14 SK 1차,14SK
965,64864,스캇,34.0,1978년 06월 25일,외야수(우투좌타),182cm/100kg,미국 오클라호마 주립대-SK,,,14 SK 자유선발,
966,64868,조용호,23.0,1989년 09월 09일,외야수(우투좌타),170cm/75kg,성동초-잠신중-야탑고-단국대-SK,,7000만원,14 SK 육성선수,17SK
967,64889,박규민,95.0,1995년 03월 14일,투수(우투우타),185cm/79kg,학강초-광주동성중-광주동성고-SK-경찰,14000만원,2700만원,14 SK 2차 1라운드 8순위,14SK
968,64890,유서준,2.0,1995년 12월 04일,내야수(우투우타),180cm/80kg,사우초(김포리틀)-양천중-성남고,11000만원,3100만원,14 SK 2차 2라운드 18순위,14SK
969,64893,박민호,41.0,1992년 02월 25일,투수(우언우타),185cm/95kg,동막초-동인천중-인천고-인하대-SK-상무,10000만원,10000만원,14 SK 2차 3라운드 33순위,14SK
970,64895,이진석,29.0,1995년 05월 20일,외야수(우투우타),182cm/78kg,충암초(고양시리틀)-충암중-충암고-SK,8000만원,2900만원,14 SK 2차 4라운드 38순위,15SK
971,64896,서동민,65.0,1994년 03월 07일,투수(우투우타),186cm/90kg,율하초(동구리틀)-경복중-대구고,6000만원,3000만원,14 SK 2차 6라운드 58순위,20SK
972,64898,나세원,31.0,1994년 03월 29일,외야수(좌투우타),185cm/85kg,동천초-자양중-덕수고,4000만원,2700만원,14 SK 2차 8라운드 78순위,
973,64901,강민철,,1979년 02월 18일,(),175cm/85kg,수정초-부산중-대광공고-동명대,,,,
974,64902,윤여훈,96.0,1969년 11월 07일,(우투우타),178cm/96kg,대흥초-동명중-유성고-김천보건전문대,,,,14NC코치
975,64903,김태강,40.0,1990년 06월 19일,외야수(우투우타),185cm/85kg,대천초-공주중-공주고-호원대,,,14 NC 육성선수,
976,64905,김건효,105.0,1991년 06월 08일,내야수(우투좌타),178cm/75kg,강남초-이수중-장충고-고려대,,,14 NC 육성선수,
977,64906,강민국,7.0,1992년 01월 10일,내야수(우투우타),176cm/80kg,송정동초-충장중-광주제일고-동국대-NC-상무-NC,20000만원,4000만원,14 NC 1차,14NC
978,64907,강장산,57.0,1990년 02월 16일,투수(우투우타),194cm/104kg,강남초-선린중-선린인터넷고-동국대-NC,,3300만원,14 NC 육성선수,15NC
979,64908,홍정준,108.0,1995년 02월 14일,포수(우투우타),183cm/83kg,신풍초-군산중-군산상고,,,14 NC 육성선수,
980,64914,테임즈,14.0,1986년 11월 10일,내야수(우투좌타),183cm/95kg,미국 페퍼다인대,,,14 NC 자유선발,14NC
981,64915,이지우,69.0,1994년 05월 22일,외야수(좌투좌타),183cm/84kg,율하초-경복중-경북고,,,14 NC 2차 3라운드 26순위,14NC
982,64944,박대온,99.0,1995년 08월 28일,포수(우투우타),182cm/85kg,서울도곡초-서울이수중-휘문고,10000만원,3000만원,14 NC 2차 2라운드 25순위,14NC
983,64956,웨버,56.0,1984년 09월 28일,투수(우투우타),189cm/93kg,미국 네브래스카대-NC,,,14 NC 자유선발,
984,64960,김학성,67.0,1991년 06월 15일,투수(우언우타),182cm/91kg,관산초-평촌중-유신고-건국대,,,14 NC 2차 10라운드 105순위,14NC
985,64976,김상용,,1983년 05월 07일,(우투우타),182cm/85kg,대야초-대흥중-소래고-한남대,,,,14상무코치
986,64984,김태진,6.0,1995년 10월 07일,내야수(우투좌타),170cm/75kg,수유초-신일중-신일고-NC-경찰,8000만원,9000만원,14 NC 2차 4라운드 45순위,14NC
987,64987,홍지운,30.0,1991년 11월 30일,내야수(우투우타),183cm/84kg,응암초-홍은중-중앙고-경남대,,,14 NC 2차 5라운드 46순위,14NC
988,64989,이찬우,89.0,1992년 06월 08일,투수(우투우타),185cm/92kg,감천초-대동중-경남고-동강대,,,14 NC 2차 6라운드 65순위,
989,64992,정성민,32.0,1991년 03월 29일,포수(우투우타),180cm/85kg,효제초-홍은중-장충고-경희대,,,14 NC 2차 7라운드 66순위,14NC
990,64993,장민호,100.0,1995년 10월 15일,투수(우언우타),177cm/80kg,수창초-대치중-경기고,,,14 NC 2차 8라운드 85순위,
991,64994,구황,58.0,1991년 05월 15일,외야수(좌투좌타),181cm/95kg,영일초-영남중-충암고-동국대,,,14 NC 2차 9라운드 86순위,
992,64995,배재환,61.0,1995년 02월 24일,투수(우투우타),186cm/95kg,가동초-잠신중-서울고,15000만원,10500만원,14 NC 2차 1라운드 1순위,14NC
993,64998,백경덕,98.0,1980년 09월 08일,(),172cm/78kg,개원초-개포중-개포고-동신대,,,,
994,65001,박충식,101.0,1996년 05월 06일,투수(우투우타),180cm/71kg,성동초-휘문중-덕수고,,,15 KT 육성선수,
995,65005,마르테,5.0,1983년 10월 21일,내야수(우투우타),185cm/93kg,도미니카 리시오 누에바 에스페란자고,,,15 KT 자유선발,15KT
996,65013,카키노키,133.0,,투수(),cm/kg,,,,,
997,65014,카지야,14.0,,투수(),cm/kg,,,,,
998,65019,마에다,119.0,,포수(),cm/kg,,,,,
999,65024,코야마,124.0,,외야수(),cm/kg,,,,,
1000,65025,타츠미,25.0,,투수(),cm/kg,,,,,
1001,65026,사이토,126.0,,투수(),cm/kg,,,,,
1002,65028,야마시타,128.0,,투수(),cm/kg,,,,,
1003,65029,오오바,29.0,,투수(),cm/kg,,,,,
1004,65031,쿠리하라,31.0,,포수(),cm/kg,,,,,
1005,65033,신민재,51.0,1992년 03월 03일,투수(우투우타),179cm/82kg,천안북일고-단국대-KT-경찰,,,,15경찰
1006,65034,카네코,134.0,,외야수(),cm/kg,,,,,
1007,65035,코노,135.0,,내야수(),cm/kg,,,,,
1008,65036,어윈,36.0,1987년 02월 25일,투수(우투우타),191cm/95kg,미국 미시시피대-KT,,,15 KT 자유선발,15KT
1009,65037,키타가타,137.0,,투수(),cm/kg,,,,,
1010,65038,이시카와,138.0,,투수(),cm/kg,,,,,
1011,65039,시마부쿠로,143.0,,투수(),cm/kg,,,,,
1012,65040,김태훈,45.0,1996년 03월 31일,내야수(우투좌타),177cm/78kg,진흥초(안산리틀)-평촌중-유신고,6000만원,2900만원,15 KT 2차 5라운드 53순위,15KT
1013,65041,히다카,40.0,,투수(),cm/kg,,,,,
1014,65042,홍성무,60.0,1993년 01월 25일,투수(우투우타),183cm/98kg,감천초-대신중-부경고-동의대-KT,30000만원,2900만원,15 KT 우선지명,15KT
1015,65044,김만수,44.0,1996년 04월 18일,포수(우투우타),180cm/80kg,순천북초-순천이수중-효천고,7000만원,3100만원,15 KT 2차 4라운드 34순위,16KT
1016,65048,김민수,26.0,1992년 07월 24일,투수(우투우타),188cm/80kg,청원초-청원중-청원고-성균관대-KT-상무,11000만원,6500만원,15 KT 2차 특별 11순위,15KT
1017,65049,이토,123.0,,투수(),cm/kg,,,,,
1018,65051,우에바야시,51.0,,외야수(),cm/kg,,,,,
1019,65052,댄블랙,52.0,1987년 07월 02일,내야수(우투양타),193cm/116kg,미국 퍼듀대-KT,,,15 KT 자유선발,15KT
1020,65056,엄상백,12.0,1996년 10월 04일,투수(우언우타),190cm/87kg,역삼초-언북중-덕수고-KT-상무,23000만원,8000만원,15 KT 1차,15KT
1021,65057,이창재,8.0,1992년 12월 29일,투수(좌투좌타),178cm/71kg,축현초-신흥중-제물포고-단국대,12000만원,4200만원,15 KT 2차 1라운드 10순위,15KT
1022,65058,정성곤,1.0,1996년 07월 10일,투수(좌투좌타),176cm/74kg,역삼초-휘문중-구리인창고-KT-상무,10000만원,7500만원,15 KT 2차 2라운드 14순위,15KT
1023,65059,후루사와,124.0,,내야수(),cm/kg,,,,,
1024,65060,주권,38.0,1995년 05월 31일,투수(우투우타),181cm/82kg,청주우암초-청주중-청주고,30000만원,15000만원,15 KT 우선지명,15KT
1025,65061,김무영,61.0,,투수(),cm/kg,,,,,
1026,65062,김재윤,62.0,1990년 09월 16일,투수(우투우타),185cm/91kg,서울도곡초-휘문중-휘문고,,12000만원,15 KT 2차 특별 13순위,09애리조나
1027,65063,카사하라,63.0,,투수(),cm/kg,,,,,
1028,65064,윤수호,51.0,1992년 07월 09일,투수(우투우타),182cm/90kg,성동초-배명중-경기고-단국대-KT-NC,,,15 KT 2차 특별 12순위,15KT
1029,65067,조무근,67.0,1991년 09월 26일,투수(우투우타),199cm/128kg,남도초-경상중-대구상원고-성균관대-KT,,,15 KT 2차 6라운드 54순위,15KT
1030,65068,이노모토,68.0,,내야수(),cm/kg,,,,,
1031,65069,한덕교,69.0,1991년 11월 06일,외야수(우투우타),176cm/72kg,온양온천초-온양중-북일고-경성대,,,15 KT 육성선수,
1032,65073,나카무라,136.0,,투수(),cm/kg,,,,,
1033,65074,마사고,64.0,,외야수(),cm/kg,,,,,
1034,65076,카사야,67.0,,투수(),cm/kg,,,,,
1035,65078,천종민,103.0,1984년 10월 30일,(),183cm/92kg,사직초-청주남중-오창고-한남대,,,,14상무코치
1036,65079,민창호,87.0,1987년 10월 17일,(),172cm/72kg,삼육고-한남대,,,,15상무코치
1037,65090,이시미네,90.0,1961년 01월 10일,(우투우타),175cm/80kg,일본 오키나와 도미시로고,,,,
1038,65091,박휘연,91.0,1992년 06월 26일,내야수(우투우타),176cm/71kg,대일초-언북중-휘문고-경희대,,,15 KT 2차 7라운드 73순위,
1039,65092,박두현,92.0,1992년 04월 21일,포수(우투우타),175cm/77kg,둔촌초-덕수중-경기고-고려대,,,15 KT 2차 10라운드 94순위,
1040,65093,박태원,93.0,1992년 02월 17일,내야수(우투좌타),188cm/90kg,성동초-잠신중-휘문고-연세대,,,15 KT 2차 8라운드 74순위,
1041,65094,이성복,111.0,1992년 04월 22일,투수(좌투좌타),183cm/86kg,청원초-신일중-신일고-건국대,,,15 KT 2차 9라운드 93순위,
1042,65095,박광현,95.0,1992년 12월 14일,내야수(우투우타),183cm/94kg,서당초-매송중-유신고-건국대,,,15 KT 육성선수,
